actual_arrival,actual_departure,composed_key,scheduled_arrival,scheduled_departure
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,,2011-12-30 - AA-3063-SLC-LAX,,
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,17469,2011-12-11 - AA-3063-SLC-LAX,17600,17480
,16033,2011-12-10 - AA-3063-SLC-LAX,16160,16040
,16033,2011-12-10 - AA-3063-SLC-LAX,16160,16040
,16033,2011-12-10 - AA-3063-SLC-LAX,16160,16040
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,13150,2011-12-08 - AA-3063-SLC-LAX,13280,13160
,13150,2011-12-08 - AA-3063-SLC-LAX,13280,13160
,13150,2011-12-08 - AA-3063-SLC-LAX,13280,13160
,11729,2011-12-07 - AA-3063-SLC-LAX,11840,11720
,11729,2011-12-07 - AA-3063-SLC-LAX,11840,11720
,11729,2011-12-07 - AA-3063-SLC-LAX,11840,11720
,8850,2011-12-05 - AA-3063-SLC-LAX,8960,8840
,8850,2011-12-05 - AA-3063-SLC-LAX,8960,8840
,7413,2011-12-04 - AA-3063-SLC-LAX,7520,7400
,5974,2011-12-03 - AA-3063-SLC-LAX,6080,5960
,5974,2011-12-03 - AA-3063-SLC-LAX,6080,5960
,5974,2011-12-03 - AA-3063-SLC-LAX,6080,5960
,4539,2011-12-02 - AA-3063-SLC-LAX,4640,4520
,4539,2011-12-02 - AA-3063-SLC-LAX,4640,4520
,4539,2011-12-02 - AA-3063-SLC-LAX,4640,4520
,3099,2011-12-01 - AA-3063-SLC-LAX,3200,3080
,3099,2011-12-01 - AA-3063-SLC-LAX,3200,3080
,3099,2011-12-01 - AA-3063-SLC-LAX,3200,3080
,3099,2011-12-01 - AA-3063-SLC-LAX,3200,3080
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,49153,2012-01-02 - AA-3063-SLC-LAX,49280,49160
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,46275,2011-12-31 - AA-3063-SLC-LAX,46400,46280
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,,2011-12-30 - AA-3063-SLC-LAX,,
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,43388,2011-12-29 - AA-3063-SLC-LAX,43520,43400
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
,41949,2011-12-28 - AA-3063-SLC-LAX,42080,41960
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
,17469,2011-12-11 - AA-3063-SLC-LAX,17600,17480
,17469,2011-12-11 - AA-3063-SLC-LAX,17600,17480
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,40516,2011-12-27 - AA-3063-SLC-LAX,40640,40520
,50601,2012-01-03 - AA-3063-SLC-LAX,50720,50600
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,39068,2011-12-26 - AA-3063-SLC-LAX,39200,39080
,16033,2011-12-10 - AA-3063-SLC-LAX,16160,16040
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,36230,2011-12-24 - AA-3063-SLC-LAX,36320,36200
,13150,2011-12-08 - AA-3063-SLC-LAX,13280,13160
,13150,2011-12-08 - AA-3063-SLC-LAX,13280,13160
,13150,2011-12-08 - AA-3063-SLC-LAX,13280,13160
,13150,2011-12-08 - AA-3063-SLC-LAX,13280,13160
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,33319,2011-12-22 - AA-3063-SLC-LAX,33440,33320
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,11729,2011-12-07 - AA-3063-SLC-LAX,11840,11720
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,30446,2011-12-20 - AA-3063-SLC-LAX,30560,30440
,8850,2011-12-05 - AA-3063-SLC-LAX,8960,8840
,8850,2011-12-05 - AA-3063-SLC-LAX,8960,8840
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
2323,2262,2011-12-01 - UA-3925-IAD-ORF,2334,2261
19887,19533,2011-12-13 - AA-431-MIA-SFO,19910,19535
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,28994,2011-12-19 - AA-3063-SLC-LAX,29120,29000
,7413,2011-12-04 - AA-3063-SLC-LAX,7520,7400
,7413,2011-12-04 - AA-3063-SLC-LAX,7520,7400
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
27654,27548,2011-12-18 - AA-3063-SLC-LAX,27680,27560
,5974,2011-12-03 - AA-3063-SLC-LAX,6080,5960
,5974,2011-12-03 - AA-3063-SLC-LAX,6080,5960
,5974,2011-12-03 - AA-3063-SLC-LAX,6080,5960
,5974,2011-12-03 - AA-3063-SLC-LAX,6080,5960
,5974,2011-12-03 - AA-3063-SLC-LAX,6080,5960
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
2323,2262,2011-12-01 - UA-3925-IAD-ORF,2334,2261
2323,2262,2011-12-01 - UA-3925-IAD-ORF,2334,2261
2323,2262,2011-12-01 - UA-3925-IAD-ORF,2334,2261
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,26135,2011-12-17 - AA-3063-SLC-LAX,26240,26120
,14596,2011-12-09 - AA-3063-SLC-LAX,14720,14600
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,24681,2011-12-16 - AA-3063-SLC-LAX,24800,24680
,4539,2011-12-02 - AA-3063-SLC-LAX,4640,4520
,4539,2011-12-02 - AA-3063-SLC-LAX,4640,4520
,7413,2011-12-04 - AA-3063-SLC-LAX,7520,7400
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,21803,2011-12-14 - AA-3063-SLC-LAX,21920,21800
,3099,2011-12-01 - AA-3063-SLC-LAX,3200,3080
,3099,2011-12-01 - AA-3063-SLC-LAX,3200,3080
,3099,2011-12-01 - AA-3063-SLC-LAX,3200,3080
,5974,2011-12-03 - AA-3063-SLC-LAX,6080,5960
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,37632,2011-12-25 - AA-3063-SLC-LAX,37760,37640
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,20352,2011-12-13 - AA-3063-SLC-LAX,20480,20360
,16033,2011-12-10 - AA-3063-SLC-LAX,16160,16040
,13150,2011-12-08 - AA-3063-SLC-LAX,13280,13160
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,18913,2011-12-12 - AA-3063-SLC-LAX,19040,18920
,47711,2012-01-01 - AA-3063-SLC-LAX,47840,47720
,17469,2011-12-11 - AA-3063-SLC-LAX,17600,17480
,17469,2011-12-11 - AA-3063-SLC-LAX,17600,17480
,17469,2011-12-11 - AA-3063-SLC-LAX,17600,17480
,17469,2011-12-11 - AA-3063-SLC-LAX,17600,17480
,17469,2011-12-11 - AA-3063-SLC-LAX,17600,17480
,17469,2011-12-11 - AA-3063-SLC-LAX,17600,17480
,17469,2011-12-11 - AA-3063-SLC-LAX,17600,17480
