tid,attribute,correct_val
66675,parallel_group,Yes
66675,arms,2+
66675,controlled,Yes
66676,eudract_number,2014-002476-92
66676,open,Yes
66676,single_blind,No
66676,double_blind,No
66676,randomised,Yes
66676,crossover,No
66676,parallel_group,Yes
66676,arms,2+
66676,controlled,Yes
22364,eudract_number,2007-005352-17
22364,open,No
22364,single_blind,No
22364,double_blind,Yes
22364,randomised,Yes
22364,crossover,No
22364,parallel_group,Yes
22364,arms,2+
22364,controlled,Yes
60332,eudract_number,2013-002453-29
60332,open,No
60332,single_blind,Yes
60332,double_blind,No
60332,randomised,Yes
60332,crossover,Yes
60332,parallel_group,No
60332,arms,2+
60332,controlled,Yes
60333,eudract_number,2013-002453-29
60333,open,No
60333,single_blind,Yes
60333,double_blind,No
60333,randomised,Yes
60333,crossover,Yes
60333,parallel_group,No
60333,arms,2+
60333,controlled,Yes
60334,eudract_number,2013-002453-29
60334,open,No
60334,single_blind,Yes
60334,double_blind,No
60334,randomised,Yes
60334,crossover,Yes
60334,parallel_group,No
60334,arms,2+
60334,controlled,Yes
60335,eudract_number,2013-002453-29
60335,open,No
60335,single_blind,Yes
60335,double_blind,No
60335,randomised,Yes
60335,crossover,Yes
60335,parallel_group,No
60335,arms,2+
60335,controlled,Yes
72424,eudract_number,2015-002222-40
72424,open,No
72424,single_blind,No
72424,double_blind,Yes
72424,randomised,Yes
72424,crossover,No
72424,parallel_group,Yes
72424,arms,2+
72424,controlled,Yes
72425,eudract_number,2015-002222-40
72425,open,No
72425,single_blind,No
72425,double_blind,Yes
72425,randomised,Yes
72425,crossover,No
72425,parallel_group,Yes
72425,arms,2+
72425,controlled,Yes
72426,eudract_number,2015-002222-40
72426,open,No
72426,single_blind,No
72426,double_blind,Yes
72426,randomised,Yes
72426,crossover,No
72426,parallel_group,Yes
72426,arms,2+
72426,controlled,Yes
72427,eudract_number,2015-002222-40
72427,open,No
72427,single_blind,No
72427,double_blind,Yes
72427,randomised,Yes
72427,crossover,No
72427,parallel_group,Yes
72427,arms,2+
72427,controlled,Yes
49828,eudract_number,2011-005243-28
49828,open,Yes
49828,single_blind,No
49828,double_blind,No
49828,randomised,No
49828,crossover,No
49828,parallel_group,No
49828,arms,1
49828,controlled,No
49829,eudract_number,2011-005243-28
49829,open,Yes
49829,single_blind,No
49829,double_blind,No
49829,randomised,No
49829,crossover,No
49829,parallel_group,No
49829,arms,1
49829,controlled,No
49830,eudract_number,2011-005243-28
49830,open,Yes
49830,single_blind,No
49830,double_blind,No
49830,randomised,No
49830,crossover,No
49830,parallel_group,No
49830,arms,1
49830,controlled,No
49831,eudract_number,2011-005243-28
49831,open,Yes
49831,single_blind,No
49831,double_blind,No
49831,randomised,No
49831,crossover,No
49831,parallel_group,No
49831,arms,1
49831,controlled,No
49832,eudract_number,2011-005243-28
49832,open,Yes
49832,single_blind,No
49832,double_blind,No
49832,randomised,No
49832,crossover,No
49832,parallel_group,No
49832,arms,1
49832,controlled,No
49833,eudract_number,2011-005243-28
49833,open,Yes
49833,single_blind,No
49833,double_blind,No
49833,randomised,No
49833,crossover,No
49833,parallel_group,No
49833,arms,1
49833,controlled,No
49834,eudract_number,2011-005243-28
49834,open,Yes
49834,single_blind,No
49834,double_blind,No
49834,randomised,No
49834,crossover,No
49834,parallel_group,No
49834,arms,1
49834,controlled,No
8632,eudract_number,2005-005077-29
8632,open,No
8632,single_blind,No
8632,double_blind,Yes
8632,randomised,Yes
8632,crossover,No
8632,parallel_group,Yes
8632,arms,2+
8632,controlled,Yes
8633,eudract_number,2005-005077-29
8633,open,No
8633,single_blind,No
8633,double_blind,Yes
8633,randomised,Yes
8633,crossover,No
8633,parallel_group,Yes
8633,arms,2+
8633,controlled,Yes
8634,eudract_number,2005-005077-29
8634,open,No
8634,single_blind,No
8634,double_blind,Yes
8634,randomised,Yes
8634,crossover,No
8634,parallel_group,Yes
8634,arms,2+
8634,controlled,Yes
8635,eudract_number,2005-005077-29
8635,open,No
8635,single_blind,No
8635,double_blind,Yes
8635,randomised,Yes
8635,crossover,No
8635,parallel_group,Yes
8635,arms,2+
8635,controlled,Yes
8636,eudract_number,2005-005077-29
8636,open,No
8636,single_blind,No
8636,double_blind,Yes
8636,randomised,Yes
8636,crossover,No
8636,parallel_group,Yes
8636,arms,2+
8636,controlled,Yes
8637,eudract_number,2005-005077-29
8637,open,No
8637,single_blind,No
8637,double_blind,Yes
8637,randomised,Yes
8637,crossover,No
8637,parallel_group,Yes
8637,arms,2+
8637,controlled,Yes
8638,eudract_number,2005-005077-29
8638,open,No
8638,single_blind,No
8638,double_blind,Yes
8638,randomised,Yes
8638,crossover,No
8638,parallel_group,Yes
8638,arms,2+
8638,controlled,Yes
8639,eudract_number,2005-005077-29
8639,open,No
8639,single_blind,No
8639,double_blind,Yes
8639,randomised,Yes
8639,crossover,No
8639,parallel_group,Yes
8639,arms,2+
8639,controlled,Yes
8640,eudract_number,2005-005077-29
8640,open,No
8640,single_blind,No
8640,double_blind,Yes
8640,randomised,Yes
8640,crossover,No
8640,parallel_group,Yes
8640,arms,2+
8640,controlled,Yes
8641,eudract_number,2005-005077-29
8641,open,No
8641,single_blind,No
8641,double_blind,Yes
8641,randomised,Yes
8641,crossover,No
8641,parallel_group,Yes
8641,arms,2+
8641,controlled,Yes
8642,eudract_number,2005-005077-29
8642,open,No
8642,single_blind,No
8642,double_blind,Yes
8642,randomised,Yes
8642,crossover,No
8642,parallel_group,Yes
8642,arms,2+
8642,controlled,Yes
8643,eudract_number,2005-005077-29
8643,open,No
8643,single_blind,No
8643,double_blind,Yes
8643,randomised,Yes
8643,crossover,No
8643,parallel_group,Yes
8643,arms,2+
8643,controlled,Yes
8644,eudract_number,2005-005077-29
8644,open,No
8644,single_blind,No
8644,double_blind,Yes
8644,randomised,Yes
8644,crossover,No
8644,parallel_group,Yes
8644,arms,2+
8644,controlled,Yes
47874,eudract_number,2011-003179-12
47874,open,No
47874,single_blind,No
47874,double_blind,Yes
47874,randomised,Yes
47874,crossover,No
47874,parallel_group,Yes
47874,arms,2+
47874,controlled,Yes
61541,eudract_number,2013-003397-27
61541,open,No
61541,single_blind,No
61541,double_blind,Yes
61541,randomised,Yes
61541,crossover,No
61541,parallel_group,Yes
61541,arms,2+
61541,controlled,Yes
61542,eudract_number,2013-003397-27
61542,open,No
61542,single_blind,No
61542,double_blind,Yes
61542,randomised,Yes
61542,crossover,No
61542,parallel_group,Yes
61542,arms,2+
61542,controlled,Yes
44703,eudract_number,2011-000281-35
44703,open,No
44703,single_blind,No
44703,double_blind,Yes
44703,randomised,Yes
44703,crossover,No
44703,parallel_group,Yes
44703,arms,2+
44703,controlled,Yes
61611,eudract_number,2013-003438-33
61611,open,No
61611,single_blind,No
61611,double_blind,Yes
61611,randomised,Yes
61611,crossover,No
61611,parallel_group,Yes
61611,arms,2+
61611,controlled,Yes
61612,eudract_number,2013-003438-33
61612,open,No
61612,single_blind,No
61612,double_blind,Yes
61612,randomised,Yes
61612,crossover,No
61612,parallel_group,Yes
61612,arms,2+
61612,controlled,Yes
61613,eudract_number,2013-003438-33
61613,open,No
61613,single_blind,No
61613,double_blind,Yes
61613,randomised,Yes
61613,crossover,No
61613,parallel_group,Yes
61613,arms,2+
61613,controlled,Yes
61614,eudract_number,2013-003438-33
61614,open,No
61614,single_blind,No
61614,double_blind,Yes
61614,randomised,Yes
61614,crossover,No
61614,parallel_group,Yes
61614,arms,2+
61614,controlled,Yes
61615,eudract_number,2013-003438-33
61615,open,No
61615,single_blind,No
61615,double_blind,Yes
61615,randomised,Yes
61615,crossover,No
61615,parallel_group,Yes
61615,arms,2+
61615,controlled,Yes
61616,eudract_number,2013-003438-33
61616,open,No
61616,single_blind,No
61616,double_blind,Yes
61616,randomised,Yes
61616,crossover,No
61616,parallel_group,Yes
61616,arms,2+
61616,controlled,Yes
61617,eudract_number,2013-003438-33
61617,open,No
61617,single_blind,No
61617,double_blind,Yes
61617,randomised,Yes
61617,crossover,No
61617,parallel_group,Yes
61617,arms,2+
61617,controlled,Yes
61618,eudract_number,2013-003438-33
61618,open,No
61618,single_blind,No
61618,double_blind,Yes
61618,randomised,Yes
61618,crossover,No
61618,parallel_group,Yes
61618,arms,2+
61618,controlled,Yes
61619,eudract_number,2013-003438-33
61619,open,No
61619,single_blind,No
61619,double_blind,Yes
61619,randomised,Yes
61619,crossover,No
61619,parallel_group,Yes
61619,arms,2+
61619,controlled,Yes
61620,eudract_number,2013-003438-33
61620,open,No
61620,single_blind,No
61620,double_blind,Yes
61620,randomised,Yes
61620,crossover,No
61620,parallel_group,Yes
61620,arms,2+
61620,controlled,Yes
67393,eudract_number,2014-003231-19
67393,open,Yes
67393,single_blind,No
67393,double_blind,No
67393,randomised,Yes
67393,crossover,No
67393,parallel_group,Yes
67393,arms,2+
67393,controlled,Yes
67394,eudract_number,2014-003231-19
67394,open,Yes
67394,single_blind,No
67394,double_blind,No
67394,randomised,Yes
67394,crossover,No
67394,parallel_group,Yes
67394,arms,2+
67394,controlled,Yes
67395,eudract_number,2014-003231-19
67395,open,Yes
67395,single_blind,No
67395,double_blind,No
67395,randomised,Yes
67395,crossover,No
67395,parallel_group,Yes
67395,arms,2+
67395,controlled,Yes
67396,eudract_number,2014-003231-19
67396,open,Yes
67396,single_blind,No
67396,double_blind,No
67396,randomised,Yes
67396,crossover,No
67396,parallel_group,Yes
67396,arms,2+
67396,controlled,Yes
67397,eudract_number,2014-003231-19
67397,open,Yes
67397,single_blind,No
67397,double_blind,No
67397,randomised,Yes
67397,crossover,No
67397,parallel_group,Yes
67397,arms,2+
67397,controlled,Yes
67398,eudract_number,2014-003231-19
67398,open,Yes
67398,single_blind,No
67398,double_blind,No
67398,randomised,Yes
67398,crossover,No
67398,parallel_group,Yes
67398,arms,2+
67398,controlled,Yes
67399,eudract_number,2014-003231-19
67399,open,Yes
67399,single_blind,No
67399,double_blind,No
67399,randomised,Yes
67399,crossover,No
67399,parallel_group,Yes
67399,arms,2+
67399,controlled,Yes
67400,eudract_number,2014-003231-19
67400,open,Yes
67400,single_blind,No
67400,double_blind,No
67400,randomised,Yes
67400,crossover,No
67400,parallel_group,Yes
67400,arms,2+
67400,controlled,Yes
67401,eudract_number,2014-003231-19
67401,open,Yes
67401,single_blind,No
67401,double_blind,No
67401,randomised,Yes
67401,crossover,No
67401,parallel_group,Yes
67401,arms,2+
67401,controlled,Yes
67402,eudract_number,2014-003231-19
67402,open,Yes
67402,single_blind,No
67402,double_blind,No
67402,randomised,Yes
67402,crossover,No
67402,parallel_group,Yes
67402,arms,2+
67402,controlled,Yes
67403,eudract_number,2014-003231-19
67403,open,Yes
67403,single_blind,No
67403,double_blind,No
67403,randomised,Yes
67403,crossover,No
67403,parallel_group,Yes
67403,arms,2+
67403,controlled,Yes
67404,eudract_number,2014-003231-19
67404,open,Yes
67404,single_blind,No
67404,double_blind,No
67404,randomised,Yes
67404,crossover,No
67404,parallel_group,Yes
67404,arms,2+
67404,controlled,Yes
67405,eudract_number,2014-003231-19
67405,open,Yes
67405,single_blind,No
67405,double_blind,No
67405,randomised,Yes
67405,crossover,No
67405,parallel_group,Yes
67405,arms,2+
67405,controlled,Yes
67406,eudract_number,2014-003231-19
67406,open,Yes
67406,single_blind,No
67406,double_blind,No
67406,randomised,Yes
67406,crossover,No
67406,parallel_group,Yes
67406,arms,2+
67406,controlled,Yes
67407,eudract_number,2014-003231-19
67407,open,Yes
67407,single_blind,No
67407,double_blind,No
67407,randomised,Yes
67407,crossover,No
67407,parallel_group,Yes
67407,arms,2+
67407,controlled,Yes
67408,eudract_number,2014-003231-19
67408,open,Yes
67408,single_blind,No
67408,double_blind,No
67408,randomised,Yes
67408,crossover,No
67408,parallel_group,Yes
67408,arms,2+
67408,controlled,Yes
67409,eudract_number,2014-003231-19
67409,open,Yes
67409,single_blind,No
67409,double_blind,No
67409,randomised,Yes
67409,crossover,No
67409,parallel_group,Yes
67409,arms,2+
67409,controlled,Yes
67410,eudract_number,2014-003231-19
67410,open,Yes
67410,single_blind,No
67410,double_blind,No
67410,randomised,Yes
67410,crossover,No
67410,parallel_group,Yes
67410,arms,2+
67410,controlled,Yes
67411,eudract_number,2014-003231-19
67411,open,Yes
67411,single_blind,No
67411,double_blind,No
67411,randomised,Yes
67411,crossover,No
67411,parallel_group,Yes
67411,arms,2+
67411,controlled,Yes
43161,eudract_number,2010-023427-18
43161,open,Yes
43161,single_blind,No
43161,double_blind,No
43161,randomised,Yes
43161,crossover,No
43161,parallel_group,Yes
43161,arms,2+
43161,controlled,Yes
65265,eudract_number,2014-001286-28
65265,open,Yes
65265,single_blind,No
65265,double_blind,No
65265,randomised,No
65265,crossover,No
65265,parallel_group,No
65265,arms,1
65265,controlled,No
65266,eudract_number,2014-001286-28
65266,open,Yes
65266,single_blind,No
65266,double_blind,No
65266,randomised,No
65266,crossover,No
65266,parallel_group,No
65266,arms,1
65266,controlled,No
65267,eudract_number,2014-001286-28
65267,open,Yes
65267,single_blind,No
65267,double_blind,No
65267,randomised,No
65267,crossover,No
65267,parallel_group,No
65267,arms,1
65267,controlled,No
65268,eudract_number,2014-001286-28
65268,open,Yes
65268,single_blind,No
65268,double_blind,No
65268,randomised,No
65268,crossover,No
65268,parallel_group,No
65268,arms,1
65268,controlled,No
65269,eudract_number,2014-001286-28
65269,open,Yes
65269,single_blind,No
65269,double_blind,No
65269,randomised,No
65269,crossover,No
65269,parallel_group,No
65269,arms,1
65269,controlled,No
65270,eudract_number,2014-001286-28
65270,open,Yes
65270,single_blind,No
65270,double_blind,No
65270,randomised,No
65270,crossover,No
65270,parallel_group,No
65270,arms,1
65270,controlled,No
65271,eudract_number,2014-001286-28
65271,open,Yes
65271,single_blind,No
65271,double_blind,No
65271,randomised,No
65271,crossover,No
65271,parallel_group,No
65271,arms,1
65271,controlled,No
65272,eudract_number,2014-001286-28
65272,open,Yes
65272,single_blind,No
65272,double_blind,No
65272,randomised,No
65272,crossover,No
65272,parallel_group,No
65272,arms,1
65272,controlled,No
65273,eudract_number,2014-001286-28
65273,open,Yes
65273,single_blind,No
65273,double_blind,No
65273,randomised,No
65273,crossover,No
65273,parallel_group,No
65273,arms,1
65273,controlled,No
65274,eudract_number,2014-001286-28
65274,open,Yes
65274,single_blind,No
65274,double_blind,No
65274,randomised,No
65274,crossover,No
65274,parallel_group,No
65274,arms,1
65274,controlled,No
65275,eudract_number,2014-001286-28
65275,open,Yes
65275,single_blind,No
65275,double_blind,No
65275,randomised,No
65275,crossover,No
65275,parallel_group,No
65275,arms,1
65275,controlled,No
65276,eudract_number,2014-001286-28
65276,open,Yes
65276,single_blind,No
65276,double_blind,No
65276,randomised,No
65276,crossover,No
65276,parallel_group,No
65276,arms,1
65276,controlled,No
65277,eudract_number,2014-001286-28
65277,open,Yes
65277,single_blind,No
65277,double_blind,No
65277,randomised,No
65277,crossover,No
65277,parallel_group,No
65277,arms,1
65277,controlled,No
65278,eudract_number,2014-001286-28
65278,open,Yes
65278,single_blind,No
65278,double_blind,No
65278,randomised,No
65278,crossover,No
65278,parallel_group,No
65278,arms,1
65278,controlled,No
65279,eudract_number,2014-001286-28
65279,open,Yes
65279,single_blind,No
65279,double_blind,No
65279,randomised,No
65279,crossover,No
65279,parallel_group,No
65279,arms,1
65279,controlled,No
65280,eudract_number,2014-001286-28
65280,open,Yes
65280,single_blind,No
65280,double_blind,No
65280,randomised,No
65280,crossover,No
65280,parallel_group,No
65280,arms,1
65280,controlled,No
62120,eudract_number,2013-003822-96
62120,open,No
62120,single_blind,No
62120,double_blind,Yes
62120,randomised,Yes
62120,crossover,No
62120,parallel_group,Yes
62120,arms,2+
62120,controlled,Yes
62121,eudract_number,2013-003822-96
62121,open,No
62121,single_blind,No
62121,double_blind,Yes
62121,randomised,Yes
62121,crossover,No
62121,parallel_group,Yes
62121,arms,2+
62121,controlled,Yes
62122,eudract_number,2013-003822-96
62122,open,No
62122,single_blind,No
62122,double_blind,Yes
62122,randomised,Yes
62122,crossover,No
62122,parallel_group,Yes
62122,arms,2+
62122,controlled,Yes
62123,eudract_number,2013-003822-96
62123,open,No
62123,single_blind,No
62123,double_blind,Yes
62123,randomised,Yes
62123,crossover,No
62123,parallel_group,Yes
62123,arms,2+
62123,controlled,Yes
62124,eudract_number,2013-003822-96
62124,open,No
62124,single_blind,No
62124,double_blind,Yes
62124,randomised,Yes
62124,crossover,No
62124,parallel_group,Yes
62124,arms,2+
62124,controlled,Yes
21845,eudract_number,2007-004875-21
21845,open,Yes
21845,single_blind,No
21845,double_blind,No
21845,randomised,No
21845,crossover,No
21845,parallel_group,No
21845,arms,1
21845,controlled,No
21846,eudract_number,2007-004875-21
21846,open,Yes
21846,single_blind,No
21846,double_blind,No
21846,randomised,No
21846,crossover,No
21846,parallel_group,No
21846,arms,1
21846,controlled,No
21847,eudract_number,2007-004875-21
21847,open,Yes
21847,single_blind,No
21847,double_blind,No
21847,randomised,No
21847,crossover,No
21847,parallel_group,No
21847,arms,1
21847,controlled,No
21848,eudract_number,2007-004875-21
21848,open,Yes
21848,single_blind,No
21848,double_blind,No
21848,randomised,No
21848,crossover,No
21848,parallel_group,No
21848,arms,1
21848,controlled,No
31827,eudract_number,2009-011056-21
31827,open,Yes
31827,single_blind,No
31827,double_blind,No
31827,randomised,Yes
